"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","vid_id","SearchTerm_cacomistle","SearchTerm_ringtail_cat","SearchTerm_miners_cat","URL","Title","Uploader","Include_studyspecies","Filter_criteria","notes","ringtails_individuals","human_individuals","date_posted","date_recorded","direct feeding","provided_food_type","using human structure","natural foraging","natural_foraged_food_type","foraging human resources","foraged_hr_food_type","human wildlife conflict","activity","HumanInterface","location","latitude","longitude"
"959","HFyQJkWtPtg","2018-04-09T08:47:20.000Z","UCFcr3WVnb4cvyOlYSxACUAQ","Chillido de un gato como la llorona a media noche","A la 1:15 de la noche ya es el 9 de abril de 2018, se escuchaba un chillido de como bebé, al principio pensé que era un bebé, pero luego percaté de que era un ...","https://i.ytimg.com/vi/HFyQJkWtPtg/default.jpg","120","90","https://i.ytimg.com/vi/HFyQJkWtPtg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HFyQJkWtPtg/hqdefault.jpg","480","360","Antunez F","none",751,"yes","no","no","https://www.youtube.com/watch?v=HFyQJkWtPtg","Chillido de un gato como la llorona a media noche","Antunez F","maybe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","K-ReLHLi3xc","2018-02-16T05:28:30.000Z","UCEW1ZMz4AA6bO3CvFylz2Xg","Un pequeño cacomixtle en mi casa de Visita.","Todas las noches este pequeñin vaja a mi casa para comer algo.","https://i.ytimg.com/vi/K-ReLHLi3xc/default.jpg","120","90","https://i.ytimg.com/vi/K-ReLHLi3xc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/K-ReLHLi3xc/hqdefault.jpg","480","360","Lourdes Lopez","none",72,"yes","no","no","https://www.youtube.com/watch?v=K-ReLHLi3xc","Un pequeño cacomixtle en mi casa de Visita.","Lourdes Lopez","yes",NA,"repeated visits","1","2","2018-02-15",NA,"yes","unclear","yes","no",NA,"no","n/a","no","eating","residential",NA,NA,NA
"961","c2kwh7aiKJo","2017-02-02T23:33:17.000Z","UCVyc7MDtcaQrUyXU-i0d3zw","la nopalera // caballo de oro","suarezmusic.","https://i.ytimg.com/vi/c2kwh7aiKJo/default.jpg","120","90","https://i.ytimg.com/vi/c2kwh7aiKJo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/c2kwh7aiKJo/hqdefault.jpg","480","360","suarezmusicoax","none",688,"yes","no","no","https://www.youtube.com/watch?v=c2kwh7aiKJo","la nopalera // caballo de oro","suarezmusicoax","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","PwtNTYcyO8M","2016-08-17T18:59:45.000Z","UCVX38eIFpfIEVSB0UI3Y17w","01 El Metate de la Abuela - Grupo Caballo de Oro","Álbum 2015 ""Con sentimiento y sabor"" grupo Caballo de Oro de Miahuatlán Oaxaca. Contrataciones Directas - 951 169 49 76 - 951 145 02 56 - 951 134 79 88.","https://i.ytimg.com/vi/PwtNTYcyO8M/default.jpg","120","90","https://i.ytimg.com/vi/PwtNTYcyO8M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PwtNTYcyO8M/hqdefault.jpg","480","360","JordanCMO","none",546,"yes","no","no","https://www.youtube.com/watch?v=PwtNTYcyO8M","01 El Metate de la Abuela - Grupo Caballo de Oro","JordanCMO","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","Gsj03s1Q560","2016-08-25T05:05:51.000Z","UCVX38eIFpfIEVSB0UI3Y17w","11 Si Tu Quieres Regresar - Grupo Caballo de Oro","Álbum 2015 ""Con sentimiento y sabor"" grupo Caballo de Oro de Miahuatlán Oaxaca. Contrataciones Directas - 951 169 49 76 - 951 145 02 56 - 951 134 79 88.","https://i.ytimg.com/vi/Gsj03s1Q560/default.jpg","120","90","https://i.ytimg.com/vi/Gsj03s1Q560/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Gsj03s1Q560/hqdefault.jpg","480","360","JordanCMO","none",550,"yes","no","no","https://www.youtube.com/watch?v=Gsj03s1Q560","11 Si Tu Quieres Regresar - Grupo Caballo de Oro","JordanCMO","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","JMgz3tXTCaw","2016-04-05T17:49:24.000Z","UC3_ftq8SPVeObiLrckOQgFg","Increíble!!!!!! miniconejo salvaje  con las manos y luego lo liberamos","Cazada maestra de steve maister.","https://i.ytimg.com/vi/JMgz3tXTCaw/default.jpg","120","90","https://i.ytimg.com/vi/JMgz3tXTCaw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/JMgz3tXTCaw/hqdefault.jpg","480","360","Germanalways","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","DNmqAcpAPXk","2016-03-14T20:24:03.000Z","UCuSiHGn7TKBOoltK909L0kQ","VIDEO nº 66:  &quot;Comiendo en el mismo tapesco&quot;","FAUSTO ANTONIO ELVIR VALLE Chinchayote, Choluteca (Honduras) Guazalo blanco (Didelphis virginiana) Gato Uyo (Bassariscus sumichrasti)","https://i.ytimg.com/vi/DNmqAcpAPXk/default.jpg","120","90","https://i.ytimg.com/vi/DNmqAcpAPXk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DNmqAcpAPXk/hqdefault.jpg","480","360","fototrampeo","none",754,"yes","no","no","https://www.youtube.com/watch?v=DNmqAcpAPXk","VIDEO nº 66: ""Comiendo en el mismo tapesco""","fototrampeo","maybe","Bassariscus sumichrasti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","_AczU8CJsC8","2010-02-03T15:04:25.000Z","UCRWSEr-a_fv8G105Y-8YLzQ","#FLAT #EARTH #MELODY (#2019).: #TAMANA #song - #PaLoS #TReND (KiSS G. HuN GiGaMiX)","KORONG ALAKÚ VILÁGUNK A KÖROSZTÁSÚ JELZÉSES JÓISTENI TUDÁS ALAPJÁN TEREMTETETT!!!","https://i.ytimg.com/vi/_AczU8CJsC8/default.jpg","120","90","https://i.ytimg.com/vi/_AczU8CJsC8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_AczU8CJsC8/hqdefault.jpg","480","360","Kerek E Föld Szülöttei","none",568,"yes","no","no","https://www.youtube.com/watch?v=_AczU8CJsC8","FLAT EARTH MELODY (2019).: TAMANA song - PaLoS TReND (KiSS G. HuN GiGaMiX)","Kerek E Föld Szülöttei","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","KE5CD4iFJS4","2014-12-07T22:28:18.000Z","UCIHKa1O80a39mWp57KZLLRA","Santuario los venaditos","El santuario "" Los vanaditos"" Los invita a pasar inolvidables experiencias en la naturaleza.","https://i.ytimg.com/vi/KE5CD4iFJS4/default.jpg","120","90","https://i.ytimg.com/vi/KE5CD4iFJS4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KE5CD4iFJS4/hqdefault.jpg","480","360","uri iamu","none",721,"yes","no","no","https://www.youtube.com/watch?v=KE5CD4iFJS4","Santuario los venaditos","uri iamu","no",NA,"animal sanctuary advertisement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","g_x2QkfwNQw","2016-05-20T20:31:13.000Z","UC--g4NQWCs_GSJ0eCBllPFw","Tras las Huellas de la Naturaleza.  ¿Conoces el Cacomixtle? (hecho con Spreaker)","Fuente: https://www.spreaker.com/user/radiorockcito/tras-las-huellas-de-la-naturaleza-conoce_1 Tras las Huellas de la Naturaleza siempre persiguiendo los ...","https://i.ytimg.com/vi/g_x2QkfwNQw/default.jpg","120","90","https://i.ytimg.com/vi/g_x2QkfwNQw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/g_x2QkfwNQw/hqdefault.jpg","480","360","Tu Rockcito","none",212,"yes","no","no","https://www.youtube.com/watch?v=g_x2QkfwNQw","Tras las Huellas de la Naturaleza. ¿Conoces el Cacomixtle? (hecho con Spreaker)","Tu Rockcito","yes","educational",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","_LmUDFfgL3U","2017-06-12T23:03:54.000Z","UCX2R23SX4uaMBeYaez1cjxw","El ojo del cacomixtle - Rafael Giménez de la Vega","Rafael Giménez de la Vega, para cinco guitarras, vibráfono y percusión. Grafiti: Farid Rueda.","https://i.ytimg.com/vi/_LmUDFfgL3U/default.jpg","120","90","https://i.ytimg.com/vi/_LmUDFfgL3U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_LmUDFfgL3U/hqdefault.jpg","480","360","Rafael Giménez de la Vega","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","cvyoGW4om9k","2008-05-20T23:23:30.000Z","UCaz7aUWkCjIZaiLZeQbcTgw","Tour of a Cloud Forest in Panama","An introductory tour of a Cloud Forest by Dr. Jacalyn and Greg Willis filmed at the Los Quetzales EcoLodge in Panama. We see animals, foliage and walking ...","https://i.ytimg.com/vi/cvyoGW4om9k/default.jpg","120","90","https://i.ytimg.com/vi/cvyoGW4om9k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cvyoGW4om9k/hqdefault.jpg","480","360","Prism Rainforest","none",758,"yes","no","no","https://www.youtube.com/watch?v=cvyoGW4om9k","Tour of a Cloud Forest in Panama","Prism Rainforest","maybe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","EErTdZyeYaA","2015-05-31T20:56:04.000Z","UC-UJGf069cimkJmfa0yFkwg","Bushy tailed Olingo in Panama","in Gamboa, Panama.","https://i.ytimg.com/vi/EErTdZyeYaA/default.jpg","120","90","https://i.ytimg.com/vi/EErTdZyeYaA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EErTdZyeYaA/hqdefault.jpg","480","360","Christian Hauzar","none",319,"yes","no","no","https://www.youtube.com/watch?v=EErTdZyeYaA","Bushy tailed Olingo in Panama","Christian Hauzar","no","olingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","07kxTwq7MOs","2019-01-28T17:37:05.000Z","UC7oT-WcR_QFujgIZ_w_mmXQ","Cacomixtle nos visita en casa","Un pequeño cacomixtle se invita a casa, ya fue regresado a su hogar, si alguno te visita no lo asustes, respeta la vida animal.","https://i.ytimg.com/vi/07kxTwq7MOs/default.jpg","120","90","https://i.ytimg.com/vi/07kxTwq7MOs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/07kxTwq7MOs/hqdefault.jpg","480","360","itzy car","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","N-6HMoJLjvM","2011-05-10T00:58:31.000Z","UC_XCVj8xLGvh3yc5nUI3qMA","Bosque Mesófilo de Montaña.","","https://i.ytimg.com/vi/N-6HMoJLjvM/default.jpg","120","90","https://i.ytimg.com/vi/N-6HMoJLjvM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/N-6HMoJLjvM/hqdefault.jpg","480","360","Azurehp","none",282,"yes","no","no","https://www.youtube.com/watch?v=N-6HMoJLjvM","Bosque Mesófilo de Montaña.","Azurehp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","t-odCHM6fUs","2016-08-20T18:41:05.000Z","UCVX38eIFpfIEVSB0UI3Y17w","07 La Bartola - Grupo Caballo de Oro","Álbum 2015 ""Con sentimiento y sabor"" grupo Caballo de Oro de Miahuatlán Oaxaca. Contrataciones Directas - 951 169 49 76 - 951 145 02 56 - 951 134 79 88.","https://i.ytimg.com/vi/t-odCHM6fUs/default.jpg","120","90","https://i.ytimg.com/vi/t-odCHM6fUs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/t-odCHM6fUs/hqdefault.jpg","480","360","JordanCMO","none",548,"yes","no","no","https://www.youtube.com/watch?v=t-odCHM6fUs","07 La Bartola - Grupo Caballo de Oro","JordanCMO","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","kcocMmP0BX8","2011-11-14T19:01:06.000Z","UCn52GQSawi56Iz_1BgN4ffw","Donde Viven Los Mapaches - De Mocasines","De Mocasines: Andrés Navarrete - Bajo Francisco Parra - Guitarra Ricardo Andino - Guitarra Daniel Massuh - Batería Time Productions: Arturo Navarrete Ericka ...","https://i.ytimg.com/vi/kcocMmP0BX8/default.jpg","120","90","https://i.ytimg.com/vi/kcocMmP0BX8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kcocMmP0BX8/hqdefault.jpg","480","360","Ericka Mac Díaz","none",398,"yes","no","no","https://www.youtube.com/watch?v=kcocMmP0BX8","Donde Viven Los Mapaches - De Mocasines","Ericka Mac Díaz","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","tcUjl4CHP94","2017-02-02T23:33:17.000Z","UCVyc7MDtcaQrUyXU-i0d3zw","el tejate // caballo de oro","suarezmusic.","https://i.ytimg.com/vi/tcUjl4CHP94/default.jpg","120","90","https://i.ytimg.com/vi/tcUjl4CHP94/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tcUjl4CHP94/hqdefault.jpg","480","360","suarezmusicoax","none",685,"yes","no","no","https://www.youtube.com/watch?v=tcUjl4CHP94","el tejate // caballo de oro","suarezmusicoax","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","bIlsSfzvUik","2017-02-10T18:33:14.000Z","UCjyHDD2VQXpRJSOG6y64BoA","Greater Grison at the Canopy Lodge, Panama","A pair of Greater Grison cross the trail together at the Canopy Lodge in El Valle de Anton, Panama. Video taken on February 9, 2017 by guide Tino Sanchez.","https://i.ytimg.com/vi/bIlsSfzvUik/default.jpg","120","90","https://i.ytimg.com/vi/bIlsSfzvUik/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bIlsSfzvUik/hqdefault.jpg","480","360","Canopy Family","none",301,"yes","no","no","https://www.youtube.com/watch?v=bIlsSfzvUik","Greater Grison at the Canopy Lodge, Panama","Canopy Family","no","grison",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","W1VqPTHxv4Q","2011-12-06T06:37:53.000Z","UCIdtMhgkko9IPwwpxP93zZQ","en busca del cacomixtle en chipinke","video de artes.","https://i.ytimg.com/vi/W1VqPTHxv4Q/default.jpg","120","90","https://i.ytimg.com/vi/W1VqPTHxv4Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/W1VqPTHxv4Q/hqdefault.jpg","480","360","Fobus Ávila","none",753,"yes","no","no","https://www.youtube.com/watch?v=W1VqPTHxv4Q","en busca del cacomixtle en chipinke","Fobus Ávila","maybe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","WL2H8BeS-Qo","2016-04-15T18:37:45.000Z","UC2uR0dP7uTSMYyS8_DB5ikA","KINKAŽU / KINKAJOUS /-razigrani,poslušni,upoznajte ih.","Kinkažu (kinkadžu; Potos flavus) je kišno-šumski sisavac i Srednje i Južne Amerike iz porodice rakuna. Jedini je član roda Potos. Opis Kinkadžui se kreću samo ...","https://i.ytimg.com/vi/WL2H8BeS-Qo/default.jpg","120","90","https://i.ytimg.com/vi/WL2H8BeS-Qo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WL2H8BeS-Qo/hqdefault.jpg","480","360","ANIMAL AND NATURE","none",268,"yes","no","no","https://www.youtube.com/watch?v=WL2H8BeS-Qo","KINKAŽU / KINKAJOUS /-razigrani,poslušni,upoznajte ih.","ANIMAL AND NATURE","no","kinkajou",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","keCEQxX4fo4","2009-10-12T09:28:26.000Z","UC6Wssd3DKxVUl8OnQOOgtBg","The Legend of the Mystical Ninja Unused Track","Here's an unused track from Legend of the Mystical Ninja! Sounds very different from the rest of the game's music. Wonder what the heck it was intended for...","https://i.ytimg.com/vi/keCEQxX4fo4/default.jpg","120","90","https://i.ytimg.com/vi/keCEQxX4fo4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/keCEQxX4fo4/hqdefault.jpg","480","360","blutundeisen","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","-PVQK2XK90Y","2015-01-20T00:23:07.000Z","UCAE8O8KuGf9JWZL3YXlXdKw","olingo in Monteverde Reserve","Animal related to the racoon family. Usually with a nocturnal behavior. But we were blessed to find him during the day. More info alerodgom@gmail.com.","https://i.ytimg.com/vi/-PVQK2XK90Y/default.jpg","120","90","https://i.ytimg.com/vi/-PVQK2XK90Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-PVQK2XK90Y/hqdefault.jpg","480","360","Alejandro Rodriguez","none",228,"yes","no","no","https://www.youtube.com/watch?v=-PVQK2XK90Y","olingo in Monteverde Reserve","Alejandro Rodriguez","no","olingo",NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","-ywabCMsovg","2016-06-22T23:18:34.000Z","UCnuXKzFX6PL-0_Se7LlUCxw","Chicon","Lol.","https://i.ytimg.com/vi/-ywabCMsovg/default.jpg","120","90","https://i.ytimg.com/vi/-ywabCMsovg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-ywabCMsovg/hqdefault.jpg","480","360","nef21 2.0","none",612,"yes","no","no","https://www.youtube.com/watch?v=-ywabCMsovg","Chicon","nef21 2.0","no","chicken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","JKViMmOufLM","2018-05-02T17:42:59.000Z","UCzQHyXPkhnidtvDSgGrPI2Q","Sonido Cacomixtle","Desde el centro de la ciudad de México.","https://i.ytimg.com/vi/JKViMmOufLM/default.jpg","120","90","https://i.ytimg.com/vi/JKViMmOufLM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/JKViMmOufLM/hqdefault.jpg","480","360","Oscar Brophy","none",619,"yes","no","no","https://www.youtube.com/watch?v=JKViMmOufLM","Sonido Cacomixtle","Oscar Brophy","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","_BHqT15K7BE","2014-03-15T16:21:09.000Z","UC51nGgELnR9oE6gNYM1JeWw","LA CHIQUINA Y  QUE","Realicé este video con el Creador de presentaciones de diapositivas de YouTube (http://www.youtube.com/upload).","https://i.ytimg.com/vi/_BHqT15K7BE/default.jpg","120","90","https://i.ytimg.com/vi/_BHqT15K7BE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_BHqT15K7BE/hqdefault.jpg","480","360","joseph gomez","none",558,"yes","no","no","https://www.youtube.com/watch?v=_BHqT15K7BE","LA CHIQUINA Y QUE","joseph gomez","no","domestic dog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","aLz1ZLW2Xq0","2016-04-08T03:32:55.000Z","UCYxFkHfhCAQlwxrlOHd5oWg","Freeland - Slow Lorises Are Not Pets","PSA for Freeland Foundation Exotic animals belong in the wild, not in your home! Share and help #FreeLoris Produced by AsiaWorks http://www.asiaworks.com.","https://i.ytimg.com/vi/aLz1ZLW2Xq0/default.jpg","120","90","https://i.ytimg.com/vi/aLz1ZLW2Xq0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/aLz1ZLW2Xq0/hqdefault.jpg","480","360","AsiaWorks","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","x-zqZR1YdXg","2012-12-30T21:48:57.000Z","UCSVBBAB96zr84wNJ7kgXecw","EL AMATE DE LA CIUDAD DE GUATEMALA","CELAJES DE MI TIERRA PROGRAMA DE LA NACIONALIDAD GUATEMALTECA CON LAS NARRACIONES DE DON CEASAR AUGUSTO ESCOBAR ...","https://i.ytimg.com/vi/x-zqZR1YdXg/default.jpg","120","90","https://i.ytimg.com/vi/x-zqZR1YdXg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/x-zqZR1YdXg/hqdefault.jpg","480","360","CELAJES DE MI TIERRA","none",311,"yes","no","no","https://www.youtube.com/watch?v=x-zqZR1YdXg","EL AMATE DE LA CIUDAD DE GUATEMALA","CELAJES DE MI TIERRA","no","history",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","cGLdEEccJyM","2015-10-29T14:34:27.000Z","UCS9uBCKHrtEKxCCz9g4AdqQ","Dustin O&#39;Halloran (w/ ACME String Quartet) - Opus 28 [Transcendentalism]","'Opus 28' by Dustin O'Halloran (w/ ACME String Quartet) from the LP/Digital EP 'Transcendentalism' available on 130701 / Fat Cat Records. Purchase this ...","https://i.ytimg.com/vi/cGLdEEccJyM/default.jpg","120","90","https://i.ytimg.com/vi/cGLdEEccJyM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cGLdEEccJyM/hqdefault.jpg","480","360","130701 Records","none",240,"yes","no","no","https://www.youtube.com/watch?v=cGLdEEccJyM","Dustin O'Halloran (w/ ACME String Quartet) - Opus 28 [Transcendentalism]","130701 Records","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","M2sdZHjRDjQ","2018-07-27T11:49:22.000Z","UCRJ7ZdcFxQr9Yv-NoczZazg","ネズミ駆除に最適！うさぎより優秀なカコミスル！","チャンネル登録はこちら▽▽ http://urx.red/KFAX ▽▽動画説明▽▽ ご視聴ありがとうございます。 この動画では、あまり知られていない動物『...","https://i.ytimg.com/vi/M2sdZHjRDjQ/default.jpg","120","90","https://i.ytimg.com/vi/M2sdZHjRDjQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/M2sdZHjRDjQ/hqdefault.jpg","480","360","トリビア調査兵団ch","none",224,"yes","no","no","https://www.youtube.com/watch?v=M2sdZHjRDjQ","ネズミ駆除に最適！うさぎより優秀なカコミスル！","トリビア調査兵団ch","yes","educational",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","Cp_t0Fgt7sw","2013-07-29T01:35:20.000Z","UCwXy8099Pc3vGuKRtAwfnrw","Mapache","Nombre Común: Mapache Nombre Científico: procyon lotor Distribución: América del norte y Centroamérica Hábitat: Bosques templados de pino, oyamel y ...","https://i.ytimg.com/vi/Cp_t0Fgt7sw/default.jpg","120","90","https://i.ytimg.com/vi/Cp_t0Fgt7sw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Cp_t0Fgt7sw/hqdefault.jpg","480","360","Abel Hernández","none",246,"yes","no","no","https://www.youtube.com/watch?v=Cp_t0Fgt7sw","Mapache","Abel Hernández","no","raccoon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","AmrVmI7PHDo","2010-11-27T04:16:31.000Z","UCi3OEHxBpk63NyRCxZM8pYw","Encino","La Delegación Cuajimalpa y la Asociación de Colonos de Santa Fe exigieron a la Suprema Corte tomar una decisión respecto a la apertura del predio El ...","https://i.ytimg.com/vi/AmrVmI7PHDo/default.jpg","120","90","https://i.ytimg.com/vi/AmrVmI7PHDo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AmrVmI7PHDo/hqdefault.jpg","480","360","Grupo REFORMA","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","ZNOBnPdj29o","2008-10-06T03:51:17.000Z","UC7k85OmZBISsd9ppB7nNp-Q","Bioma-Intoxica","Bioma Queretaro Mexico Hace Algun Tiempo.","https://i.ytimg.com/vi/ZNOBnPdj29o/default.jpg","120","90","https://i.ytimg.com/vi/ZNOBnPdj29o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZNOBnPdj29o/hqdefault.jpg","480","360","monyextremo","none",600,"yes","no","no","https://www.youtube.com/watch?v=ZNOBnPdj29o","Bioma-Intoxica","monyextremo","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","BYDWFyErrOs","2017-02-21T02:39:40.000Z","UCzSaYbL1RUWWUuLC6OWYKNQ","CACHINNATE - HOW TO PRONOUNCE IT!?","Watch how to say and pronounce ""cachinnate""! Listen our video to compare your pronunciation! Want to know how other words sound like? Look for cachinnator ...","https://i.ytimg.com/vi/BYDWFyErrOs/default.jpg","120","90","https://i.ytimg.com/vi/BYDWFyErrOs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BYDWFyErrOs/hqdefault.jpg","480","360","WordBox","none",739,"yes","no","no","https://www.youtube.com/watch?v=BYDWFyErrOs","CACHINNATE - HOW TO PRONOUNCE IT!?","WordBox","no","pronounciation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","NO-3d4Uq-U8","2014-08-20T19:11:42.000Z","UCeSjLp0j3yNnfGe8hn2fpVA","Live for Both #6 - Mario Kart 64 - Flower Cup &amp; Special Cup (EXTRA) - [Mission Failed :(] -  - 1 / 2","Watch live at http://www.twitch.tv/aloisio01.","https://i.ytimg.com/vi/NO-3d4Uq-U8/default.jpg","120","90","https://i.ytimg.com/vi/NO-3d4Uq-U8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NO-3d4Uq-U8/hqdefault.jpg","480","360","Aloisio Soares Senra","none",257,"yes","no","no","https://www.youtube.com/watch?v=NO-3d4Uq-U8","Live for Both #6 - Mario Kart 64 - Flower Cup & Special Cup (EXTRA) - [Mission Failed :(] - - 1 / 2","Aloisio Soares Senra","no","video game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","74SnOH0fwFI","2016-08-10T03:37:40.000Z","UCQvkUNzr7twQ-mvAkfbGelA","Buscando un Amor","Provided to YouTube by DH1MEDIA Buscando un Amor · Grupo Caballo de Oro Con Sentimiento y Sabor ℗ 2016 Suarez Music Released on: 2016-08-05 Main ...","https://i.ytimg.com/vi/74SnOH0fwFI/default.jpg","120","90","https://i.ytimg.com/vi/74SnOH0fwFI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/74SnOH0fwFI/hqdefault.jpg","480","360","Grupo Caballo de Oro - Topic","none",435,"yes","no","no","https://www.youtube.com/watch?v=74SnOH0fwFI","Buscando un Amor","Grupo Caballo de Oro - Topic","no","music",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
